Date,Open,High,Low,Close,Volume,Adj Close
2005-09-15,38.02,38.099998,37.0,37.009998,1529800,29.460318
2005-09-16,37.0,37.0,36.599998,36.599998,62400,29.133955
2005-09-19,36.599998,36.700001,36.450001,36.700001,1162300,29.213557
2005-09-20,36.599998,37.0,36.599998,36.700001,654900,29.213557
2005-09-21,36.599998,36.599998,36.0,36.400002,424300,28.974755
2005-09-22,36.400002,37.200001,36.400002,37.200001,864800,29.611562
2005-09-23,37.200001,38.099998,37.200001,37.68,1249900,29.993646
2005-09-26,37.75,38.150002,37.75,37.75,821400,30.049367
2005-09-27,37.75,37.900002,37.139999,37.25,1514000,29.651362
2005-09-28,37.240002,37.400002,36.799999,37.0,875700,29.45236
2005-09-29,36.91,36.91,36.25,36.599998,2659200,29.133955
2005-09-30,36.599998,36.599998,35.599998,35.799999,4014800,28.497147
2005-10-03,35.299999,35.900002,34.169998,34.700001,10007600,27.621538
2005-10-04,34.0,34.299999,33.25,33.900002,8040300,26.984731
2005-10-05,34.0,34.099998,33.32,33.650002,6304400,26.785728
2005-10-06,33.400002,33.650002,33.209999,33.369999,7552200,26.562843
2005-10-07,33.279999,33.599998,33.130001,33.599998,7055200,26.745925
2005-10-10,33.599998,33.599998,33.0,33.029999,3400800,26.2922
2005-10-11,33.040001,33.389999,32.98,33.0,3675400,26.268321
2005-10-12,32.900002,33.299999,32.720001,32.77,4134500,26.085239
2005-10-13,32.529999,32.700001,32.48,32.549999,3184100,25.910116
2005-10-14,32.52,32.75,32.380001,32.389999,2487500,25.782754
2005-10-17,32.34,32.77,32.0,32.48,1910400,25.854395
2005-10-18,32.299999,32.549999,32.150002,32.43,1737900,25.814595
2005-10-19,32.279999,33.16,32.209999,33.16,1784400,26.395682
2005-10-20,33.16,34.060001,33.099998,33.580002,2789600,26.730008
2005-10-21,33.779999,34.5,33.630001,34.0,2881800,27.06433
2005-10-24,35.25,36.48,34.93,36.290001,4013400,28.887193
2005-10-25,35.34,37.470001,35.279999,37.18,2900400,29.595642
2005-10-26,36.849998,37.720001,36.700001,37.0,2208000,29.45236
2005-10-27,36.950001,37.0,35.799999,36.279999,2033000,28.879232
2005-10-28,36.5,37.200001,36.209999,37.099998,1430200,29.531959
2005-10-31,37.209999,37.599998,36.959999,37.220001,1211600,29.627483
2005-11-01,36.900002,36.959999,36.459999,36.560001,1574900,29.102116
2005-11-02,36.220001,36.900002,36.18,36.799999,1201600,29.381558
2005-11-03,36.720001,37.619999,36.720001,37.419998,1887900,29.876572
2005-11-04,37.330002,37.419998,37.02,37.169998,1731900,29.676969
2005-11-07,37.099998,37.169998,36.82,37.02,1658700,29.557209
2005-11-08,36.650002,37.200001,36.650002,36.959999,2119200,29.509303
2005-11-09,36.959999,38.18,36.900002,37.880001,2152200,30.243844
2005-11-10,37.75,39.299999,37.75,38.919998,2513200,31.07419
2005-11-11,38.5,38.959999,38.470001,38.91,1229800,31.066207
2005-11-14,38.799999,39.400002,38.509998,39.34,1160000,31.409524
2005-11-15,39.0,39.400002,38.470001,39.209999,1793000,31.30573
2005-11-16,39.349998,40.0,39.09,39.830002,2568800,31.800748
2005-11-17,40.099998,41.18,39.779999,40.0,2628100,31.936476
2005-11-18,40.450001,40.869999,39.639999,39.919998,1556000,31.872602
2005-11-21,40.169998,42.0,40.169998,41.580002,2906900,33.197969
2005-11-22,41.400002,42.389999,41.290001,42.150002,2368700,33.653063
2005-11-23,42.200001,43.759998,42.200001,43.470001,2149100,34.706967
2005-11-25,44.099998,44.25,42.950001,43.450001,468300,34.690998
2005-11-28,43.400002,44.200001,43.099998,43.900002,2377400,35.050284
2005-11-29,43.75,43.990002,41.73,42.549999,2962200,33.972426
2005-11-30,42.900002,43.25,41.299999,42.049999,2761100,33.57322
2005-12-01,41.950001,43.880001,41.889999,43.310001,1833000,34.579221
2005-12-02,43.25,43.740002,42.599998,43.23,1057900,34.515346
2005-12-05,43.220001,43.700001,42.91,43.52,1042900,34.746887
2005-12-06,43.700001,43.84,43.48,43.610001,1154900,34.818744
2005-12-07,43.59,44.779999,43.220001,43.360001,2063900,34.619141
2005-12-08,43.650002,44.049999,43.310001,43.650002,1227800,34.850681
2005-12-09,43.639999,44.02,43.360001,43.759998,515400,34.938504
2005-12-12,43.75,43.759998,42.880001,43.130001,1504900,34.435506
2005-12-13,42.900002,43.369999,42.509998,42.830002,1321300,34.195983
2005-12-14,42.830002,43.029999,41.52,41.529999,1701600,33.158045
2005-12-15,41.43,41.900002,41.09,41.189999,1220600,32.886585
2005-12-16,41.439999,42.41,41.41,42.259998,1305600,33.740886
2005-12-19,42.310001,42.630001,41.119999,41.310001,676200,32.982397
2005-12-20,41.25,42.400002,41.0,41.57,1121000,33.189983
2005-12-21,41.57,42.599998,40.970001,41.549999,1313300,33.174014
2005-12-22,41.57,42.389999,41.200001,41.93,808300,33.477411
