Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,39.0,39.0,36.687501,36.75,744000,24.468919
2000-01-04,36.687501,36.687501,33.500001,33.812499,118800,22.513069
2000-01-05,33.812499,33.812499,32.687499,33.0,133600,21.97209
2000-01-06,33.249999,35.000001,33.1875,33.999999,132100,22.637911
2000-01-07,34.125,35.499999,34.125,34.812501,55500,23.178891
2000-01-10,34.875,35.750001,34.875,35.687499,119200,23.761483
2000-01-11,35.687499,35.687499,35.25,35.562501,155500,23.678257
2000-01-12,35.499999,35.625,35.124999,35.625,140100,23.71987
2000-01-13,36.249999,37.875,36.249999,37.437501,52300,24.926671
2000-01-14,37.5,38.312499,37.5,38.25,53700,25.46765
2000-01-18,38.750001,40.250001,38.750001,39.687501,403200,26.424768
2000-01-19,39.687501,39.687501,38.375001,39.1875,101500,26.091857
2000-01-20,39.375,39.500001,39.0,39.125001,33700,26.050244
2000-01-21,39.0,39.1875,36.375,36.999999,126900,24.635373
2000-01-24,37.125,38.000001,36.875001,36.9375,73000,24.59376
2000-01-25,36.875001,36.875001,35.375001,35.687499,92200,23.761483
2000-01-26,36.875001,38.124999,35.874999,36.312501,179500,24.177623
2000-01-27,36.437499,36.500001,36.125001,36.375,97600,24.219236
2000-01-28,36.500001,36.500001,35.499999,35.937501,57600,23.92794
2000-01-31,35.937501,35.937501,34.625001,34.625001,47200,23.05405
2000-02-01,34.6875,34.937499,34.062501,34.937499,41500,23.262118
2000-02-02,34.937499,35.562501,34.749999,35.562501,119100,23.678257
2000-02-03,35.750001,36.75,34.749999,36.624999,109000,24.38569
2000-02-04,36.687501,38.375001,36.375,37.937499,507900,25.25958
2000-02-07,37.812501,39.0,37.437501,38.0625,278800,25.342809
2000-02-08,38.187501,38.562501,37.5,37.562499,221500,25.009898
2000-02-09,37.625001,40.562499,37.625001,40.125,372600,26.716064
2000-02-10,40.125,40.125,39.500001,39.75,197700,26.466381
2000-02-11,39.9375,40.187499,39.624999,40.062501,245200,26.674451
2000-02-14,39.999999,39.999999,39.249999,39.875001,187200,26.54961
2000-02-15,39.75,39.875001,39.0,39.312501,200700,26.175085
2000-02-16,39.312501,39.312501,38.874999,39.062499,81100,26.008629
2000-02-17,39.062499,39.062499,38.4375,38.562501,46300,25.67572
2000-02-18,38.499999,38.499999,37.3125,37.3125,95200,24.843443
